link,description,id
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/23/ec4c9298-e70b-4b4f-8e13-c088f2b38f031574454620867-1.jpg",See Designs Men Red & White Solid Kurta with Trousers,1703
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/3/8/ef397431-dd01-4a31-8ffe-1b7df4a2ea6c1551985073996-1.jpg",SOJANYA Men Green Solid Straight Kurta,1704
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/16/1eefae08-675c-407a-8dc4-497cb81b96d31568615370866-1.jpg",KISAH Men Cream-Coloured Jaquard Embroidered Straight Kurta,1705
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10600304/2019/9/6/8c1fef10-bc4c-4c38-ac4d-be5fe01758fc1567766922695-Sojanya-Since-1958-Mens-Cotton-Orange-Check-Short-Kurta-7271-1.jpg",SOJANYA Men Orange Woven Design Straight Kurta,1706
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/10/719cb759-d7a5-42fd-9a3f-622af87ca7961575931412469-1.jpg",indus route by Pantaloons Men Off-White Solid Straight Kurta,1707
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/15/fa442428-f1cb-47a1-ae40-f1caee591cd71579041448916-1.jpg",SOJANYA Men Mustard Checked Straight Kurta,1708
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10696704/2019/10/30/ae310bfd-cc42-4371-9449-00acc21a37261572416454846-House-of-Pataudi-Men-Kurta-Sets-6361572416451769-1.jpg",House of Pataudi Men Orange & Off-White Solid Kurta with Churidar & Embroidered Jacket,1709
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7432059/2018/9/19/9c731465-e72c-49ea-b9cd-0aa2acf8c1671537337785779-India-1131537337785588-1.jpg",See Designs Men Pink Solid Straight Kurta,1710
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/19/00f8177d-7382-42a2-80d0-b65f2d6f838b1568873915572-1.jpg",even Men Grey Striped Straight Kurta,1711
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/17/28c85f05-77bf-497c-9b72-460b21094be71579211870112-1.jpg",plusS Men Green Solid Kurta with Pyjamas,1712
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7486537/2018/9/26/9105a520-b841-4235-8671-2f0fa3e899801537951698539-Sojanya-Since-1958-Mens-Silk-Blend-Off-White-Only-Long-Kurta-2691537951698329-1.jpg",SOJANYA Men Off-White Solid Straight Kurta,1713
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/21/61b84b4c-1480-4bf1-a6e0-efad7688670d1569057655110-1.jpg",DEYANN Men Green & Brown Self Design Kurta with Churidar,1714
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/8/a15feb79-a3e2-4f80-93b0-8bd1ecbacaba1575763285293-1.jpg",even Men Blue & White Printed Straight Kurta,1715
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/8/d246f48d-9e06-4667-8128-f290d01d32581575760719235-1.jpg",even Men Grey Solid Straight Woolen Kurta,1716
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10834438/2019/11/15/644c027e-6e4d-4a2b-b68f-986ec6898e7c1573823751322-Fabindia-Men-Green-Solid-Comfort-Fit-Straight-Kurta-98115738-1.jpg",Fabindia Men Green Solid Comfort Fit Straight Kurta,1717
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10308069/2019/10/12/646e5c85-e8db-4ed9-9165-09f66e4e96ce1570884866628-Anouk-Men-Kurtas-9531570884864829-1.jpg",Anouk Men Teal Solid Straight Kurta,1718
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/13/f68dec5a-5d47-4e71-9b50-4ccc35751e1e1568372414992-1.jpg",TREEMODA Men Blue Solid Linen Straight Kurta,1719
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/4630041/2018/4/11/11523427050699-Deyann-Dupion-Silk-Black-Kurta-and-Maroon-Patiala-Set-7131523427050495-1.jpg",DEYANN Men Black & Maroon Solid Kurta with Patiala,1720
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/28/87c79ca5-fe93-45f4-b230-e0f0e81ffbea1574963112649-1.jpg",even Men Teal & Green Woven Design Straight Kurta,1721
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/6/19/a2e258f5-090a-4f43-a375-ba1114314e3d1560899677736-1.jpg",SOJANYA Men Black Solid Straight Kurta,1722
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/14/d2a37f53-c121-41f7-af34-1d6a08cc4be11568401517370-1.jpg",Sanwara Men Black Solid Straight Kurta,1723
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/3/6c68310f-7d69-424f-96ec-28ade9460c581570095317279-1.jpg",Chitwan Mohan Men White & Black Printed Kurta with Salwar,1724
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7486524/2018/9/26/36b0e2cf-98e8-4bb2-b2be-2ed68dbf65181537951397463-Sojanya-Since-1958-Mens-Silk-Blend-Maroon-Only-Long-Kurta-5411537951397279-1.jpg",SOJANYA Men Maroon Solid Straight Kurta,1725
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/3/8ad11273-eb06-449f-8865-fe66f22bc3dc1570095346273-1.jpg",Chitwan Mohan Men Off-White Printed Kurta with Trousers,1726
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/19/862452dc-9342-4ded-9588-4fa6a956b0c71568884962888-1.jpg",SOJANYA Men Green & Yellow Checked Straight Kurta,1727
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/21/3d8939ba-72a5-4643-ab1b-ada7972c4de11571640724399-1.jpg",indus route by Pantaloons Men Rust Orange Striped Straight Kurta,1728
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/8/c2a652eb-2cf8-4a49-85c0-f761eaf437ba1578458353260-1.jpg",RAMRAJ COTTON Cream-Coloured Silk Dhoti with Zari,1729
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/16/8aad51cb-12bb-4e1e-926d-3c192ec763911571215529025-1.jpg",indus route by Pantaloons Men Navy Blue Solid Straight Kurta,1730
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/15/6e4a445d-5f89-4c7e-a1ac-b179328980951579041723662-1.jpg",SOJANYA Men White Checked Straight Kurta,1731
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9741465/2019/7/10/56fe5c77-ab11-4ec1-a501-6662581eaaa41562741243790-SOJANYA-Men-Blue--Off-White-Printed-Kurta-with-Churidar-4051-1.jpg",SOJANYA Men Blue & Off-White Printed Kurta with Churidar,1732
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10405547/2019/8/19/7ec9a46c-dd32-4df9-a483-6bd1cdcd22181566196358316-Sojanya-Since-1958-Mens-Cotton-Linen-Mustard-Pathani-Kurta-S-1.jpg",SOJANYA Men Mustard Yellow Solid Pathani Kurta with Salwar,1733
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/7/22/0dfc5910-a4a7-45b3-89ad-596d193b695b1563798675770-1.jpg",DEYANN Men Black Printed Straight Kurta,1734
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10795456/2019/11/13/d96815d0-16ab-4cfb-b5c1-9a2f96ac155f1573648609048-SG-LEMAN-Men-Yellow-Solid-Kurta-with-Trousers-28215736486072-1.jpg",SG LEMAN Men Yellow Solid Kurta with Trousers,1735
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/7/29/7a0fcb7a-7963-458a-8694-755769ce8f3e1564382433650-1.jpg",Bene Kleed Men Mustard Yellow Printed Straight Kurta,1736
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/8/9cf28e74-fd4f-4ad5-a1f1-16c2bd20e6981575755667450-1.jpg",even Men Blue Solid Straight Kurta,1737
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/9/c790f59a-e5fa-4905-a05f-c871f699d22b1568050541436-1.jpg",SOJANYA Men White Solid Kurta with Churidar,1738
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/3/12/3b365a04-ca32-44a3-84ac-255e0de574661552379828569-1.jpg",Zotw Men White Solid Straight Kurta,1739
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9973673/2019/9/26/d5890924-a7c0-4873-9343-04f6e61c6b311569504612479-Sztori-Men-Black-Solid-Straight-Kurta-9091569504610974-1.jpg",Sztori Men Black Solid Straight Kurta,1740
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/8/fbfa9f17-b37a-4c74-891e-189a36326dae1575763568550-1.jpg",even Men Black & Grey Striped Straight Kurta,1741
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/12/d962028f-f102-4b0f-8051-455524a2200b1568278297945-1.jpg",Sanwara Men Gold-Coloured & Navy Blue Self Design Kurta with Churidar,1742
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9792897/2019/11/16/0f6ff522-612b-4d58-af5d-1f704d5e0b051573887857807-Sangria-Men-Kurtas-6191573887856160-1.jpg",Sangria Men Navy Blue & Maroon Printed Straight Kurta,1743
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10405597/2019/8/20/4d6f1b1b-5d7f-4223-bf11-93bd403618db1566292493870-SOJANYA-Men-Off-White-Solid-Kurta-with-Salwar-18715662924932-1.jpg",SOJANYA Men Off-White Solid Kurta with Salwar,1744
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9792921/2019/12/20/1347b3fe-fd68-45b6-8659-1947bfbaa9451576818803839-Sangria-Men-Kurtas-7821576818801336-1.jpg",Sangria Men Blue Woven Design Straight Kurta,1745
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/13/2df81767-54b7-479b-bc4e-c2ffd10c11b81568363808244-1.jpg",Sanwara Men Beige Printed Straight Kurta,1746
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/29/dfb5ef19-8b00-4f80-8dce-20917af7d1351574983200732-1.jpg",indus route by Pantaloons Men Navy Blue Solid Straight Kurta,1747
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/5/22/fd685974-038a-4fdc-a935-cbe03e6c06b71558523472903-1.jpg",SOJANYA Men Red & Gold-Coloured Self Design Kurta with Churidar,1748
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/23/fe7f8c50-0300-499e-92df-e42f1795c6d41574461920562-1.jpg",See Designs Men White Solid Kurta with Trousers,1749
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10413044/2019/12/4/01759f3d-800b-46dd-8abe-8a2d031e6ba41575443455257-Svanik-Men-Blue--Sea-Green-Solid-Straight-Kurta-851157544345-1.jpg",Svanik Men Blue Solid Straight Kurta,1750
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/13/4ae4248a-7e50-4ffc-acc5-65fd94561e7a1568366965139-1.jpg",Sanwara Men Red & Gold-Toned Self Design Handloom Kurta with Churidar,1751
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/10/81b94b3c-7c08-4ab7-957e-aed0f44476c81568062992624-1.jpg",SOJANYA Men Yellow & White Solid Kurta with Churidar,1752
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/5/71185daa-d41b-47cc-b000-8153b8adede91570216963054-1.jpg",KISAH Men Khaki & White Printed Kurta Set & Jacket,1753
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9329083/2019/4/16/6349cea1-f44c-4584-91f8-f859bfd3fc161555404820708-Chitwan-Mohan-yellow-9481555404818776-1.jpg",Chitwan Mohan Men Yellow & White Self Design Kurta with Churidar,1754
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/5/f93510c0-df70-4a96-9db4-149043abf5851567675799890-1.jpg",SOJANYA Men Red & White Printed Straight Kurta,1755
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/15/87fa030f-356c-44e7-896e-439ba52e09361576368496660-1.jpg",KISAH Men Off-White & Yellow Printed Kurta & Churidar with Nehru Jacket,1756
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9329139/2019/4/16/dbddbf6c-cfe9-44e9-82ad-9f77007501111555405117544-Chitwan-Mohan-yellow-3721555405116012-1.jpg",Chitwan Mohan Men Yellow Self Design Kurta with Churidar,1757
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7455631/2018/9/21/ff0184db-b747-4a6d-87aa-86341715df421537514344487-even-Men-Black-Solid-Straight-Kurta-8401537514344307-1.jpg",even Men Black Solid Straight Kurta,1758
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10328059/2019/8/6/546cf957-800e-4f4f-80d0-a85509962c361565075357396-Sojanya-Since-1958-Mens-Cotton-Blend-Chocolate-Brown-Pathani-1.jpg",SOJANYA Men Coffee Brown Solid Pathani Kurta with Salwar,1759
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8482281/2019/1/12/2d994298-b91d-4579-99a3-3fa1f3713b251547282993029-DEVYAAN-Men-Purple-Printed-Dhoti-5571547282992080-1.jpg",DEVYAAN Men Purple Printed Dhoti,1760
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9572325/2019/5/8/d4fb8b65-e3e8-4608-b3a5-d3e4525090cd1557307102277-Sojanya-Since-1958-Mens-Silk-Blend-Green-Checked-Kurta--Gold-1.jpg",SOJANYA Men Green & Gold-Toned Checked Kurta with Churidar,1761
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1876158/2017/5/2/11493726853661-akavya-Men-Kurta-Sets-6961493726853594-1.jpg",akavya Blue & White Kurta Pyjama,1762
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/9/237cbc09-c8fa-433b-8ec8-59557ffa40a21575841569497-1.jpg",indus route by Pantaloons Men Blue Solid Straight Kurta,1763
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8482331/2019/1/12/ab9847f4-0c14-4bd7-9f0e-a7221c0e55ee1547283283383-DEVYAAN-Men-Red--White-Printed-Dhoti-3471547283282372-1.jpg",DEVYAAN Men Red & White Printed Dhoti,1764
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/12/01296a02-02fd-48be-8b5f-c2884121b6cf1568261380025-1.jpg",SOJANYA Men Off-White Solid Kurta with Churidar,1765
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/8/11/35643372-9a6a-45b5-a18a-af056a97b6e51565465392383-1.jpg",Mitera Magenta Silk Blend Woven Design Banarasi Saree,1766
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9753201/2019/6/6/20cc4184-85dd-4d8d-bc01-6c93c252990f1559818679381-Saree-mall-Mustard-Cotton-Silk-Solid-Smart-Casual-Saree-with-1.jpg",Saree mall Mustard Yellow & Green Solid Saree,1767
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10500870/2019/9/6/b98f9a7a-6bfd-4b65-81b9-e09a46071cd31567755034661-Ishin-Art-Silk-Navy-Blue-Woven-Womens-Saree-With-Tassels-920-1.jpg",Ishin Navy & Golden Printed Mysore Silk Saree,1768
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/8/1/6cfa4583-815b-417a-b6a7-4fd2aa61337b1564616743875-1.jpg",Mitera Maroon & Gold-Toned Silk Blend Woven Design Kanjeevaram Saree,1769
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10852984/2019/12/5/f3816b5c-27db-422c-8d7a-5c73b66a5f831575541323067-GoSriki-White-Linen-Cotton-Solid-Woven-Work-Saree-9001575541-1.jpg",GoSriKi White Embroidered Linen Blend Saree,1770
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/7d2db32a-140c-4be7-8460-fec240cd57401578522882565-1.jpg",Koskii Blue & Sea Green Poly Georgette Embroidered Saree,1771
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/30/1bc6cd9b-1017-4485-a005-ae856569ad2f1580338740988-1.jpg",Unnati Silks Blue Pure Silk Printed Tussar Saree,1772
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11040752/2019/12/17/0ea7d662-6cdc-472f-b885-ddea8c4d59281576577348076-Satrani-Beige-Cotton-Silk-Woven-Checks-Saree-With-Unstitched-1.jpg",Satrani Beige & Brown Silk Cotton Checked Chanderi Saree,1773
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10258133/2019/7/19/e8a827ca-9e03-40c3-9662-6bbeb7c7558e1563521133380-Saree-mall-Sea-Green-Linen-Blend--Casual-Floral-Printed-Sare-1.jpg",Saree mall Green & Pink Printed Saree,1774
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10853060/2019/12/3/7b50510f-319f-4ebd-baca-da0f31b570f91575364939365-GoSriki-Black-Art-Silk-Blend-Solid-Plain-Saree-1901575364937-1.jpg",GoSriKi Black & Grey Art Silk Colourblocked Mysore Silk Saree,1775
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11318144/2020/1/29/15c83595-20a5-4415-98d7-66509ea8f5341580293402665-GoSriki-Grey-Georgette-Full-Sequins-Work-Saree-1571580293400-1.jpg",GoSriKi Grey Embroidered Poly Georgette Saree,1776
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11263970/2020/1/28/e5942ffe-39aa-4318-b3cb-59bf90f255701580212486111-Black-Poly-Georgette-Women-Saree-Comes-With-Mukaish-Embellis-1.jpg",Tikhi Imli Black Embellished Poly Georgette Saree,1777
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7715819/2018/10/30/73757f81-139d-4c17-81d1-6a4deb0ccd691540883613501-Mitera-Navy-Blue-Silk-Blend-Solid-Kanjeevaram-Saree-9911540883613298-1.jpg",Mitera Navy Blue Silk Blend Solid Kanjeevaram Saree,1778
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11241722/2020/1/20/2fc98a6d-570f-40a3-a22d-03e66d6ce7a71579520976484-Florence-Grey-Art-Silk-Floral-Print-Saree-with-Blouse-322157-1.jpg",Florence Grey & Gold-Toned Art Silk Printed Saree,1779
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/1/9/b80ca791-c3a7-4247-b902-76234e3f53041578522457229-1.jpg",Koskii Black & Grey Viscose Rayon Embellished Saree,1780
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7100750/2018/8/7/063c95ed-d1b6-4d96-93ec-4a28a97b68251533621343868-na-2211533621343755-1.jpg",Mitera Teal & Navy Blue Poly Georgette Embroidered Saree,1781
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9753249/2019/6/4/28969b5f-a48a-4e95-9145-bae2544f4fd51559646513674-Saree-mall-Red--Gold-Toned-Silk-Cotton-Solid-Saree-784155964-1.jpg",Saree mall Red & Green Solid Saree,1782
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11118674/2019/12/24/26fd2b21-6df9-4c4b-abf1-268e7848c4881577190483882-Ahalyaa-Black-Self-Striped-Ruffled-Ready-to-Wear-Saree-76515-1.jpg",Ahalyaa Black Self-Striped Ruffled Ready to Wear Saree,1783
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11263964/2020/1/28/032e26d0-f202-44a1-a038-ae95b31a8af61580212453991-Red-Poly-Georgette-Women-Saree-Comes-With-Mukaish-Embellishe-1.jpg",Tikhi Imli Red Embellished Poly Georgette Saree,1784
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/7/19/48972c7b-6d5c-472a-af8b-8a9f7f10fd221563560697419-1.jpg",Mitera Red Embroidered Net Saree,1785
